Epoch,Train_total_loss,Val_total_loss,Train_commit_loss,Val_commit_loss,Train_codes_usage,Val_codes_usage,Train_recon_loss,Val_recon_loss
1,53.94232080189202,7.930130898637782,0.21957963475723452,0.3967640143135659,1.0,1.0,53.72274137499969,7.533366879037215
2,6.776517470761615,5.96934114061414,0.5808300014502648,0.748179172135205,1.0,1.0,6.195687468477388,5.221161966213077
3,5.486448558985621,5.108081464153157,0.8702067992283148,0.9116699212204189,1.0,1.0,4.616241756688956,4.196411545702119
4,4.825772191617154,4.592395777435464,0.9061468295839545,0.8489988949759583,1.0,1.0,3.9196253647396406,3.7433968846624226
5,4.409031565740721,4.262938271606107,0.8583337740762181,0.821539693422529,1.0,1.0,3.550697793300955,3.4413985767988873
6,4.128009542744162,4.015511384105984,0.8082826129989865,0.7618498073334176,1.0,1.0,3.319726927227556,3.253661576898448
7,3.94832126914259,4.226761562393737,0.7717196063985291,0.7322003647543435,1.0,1.0,3.176601664569335,3.4945612069545855
8,3.8218403525312197,5.14836400715829,0.7437226675537345,0.7314636680241497,1.0,1.0,3.0781176837344106,4.416900348764035
9,3.7282731352411327,3.667625924979495,0.7243926022221445,0.6946927935923544,1.0,1.0,3.0038805353477867,2.9729331325200694
10,3.634284421030546,3.7181725099195018,0.7014373081098011,0.7197132742518231,1.0,1.0,2.9328471135816203,2.998459236674727
11,3.560458648670563,3.814768630322836,0.6847533513777108,0.6616848406343551,1.0,1.0,2.8757052971040307,3.1530837854085276
12,3.4971811600824094,3.5042553514462464,0.6697527802890558,0.6824866645942897,1.0,1.0,2.827428380375553,2.821768687166659
13,3.4457484376720036,3.7104439956963127,0.6576678104454764,0.6532322453470643,1.0,1.0,2.7880806262037443,3.057211754314499
14,3.3934418192760747,3.824632039921085,0.6450587493439285,0.6359675460531442,1.0,1.0,2.7483830698692056,3.188664499532585
15,3.350897875859342,3.3277680236913083,0.635474066532275,0.6331687500383685,1.0,1.0,2.715423809688975,2.6945992732123565
16,3.31413065808124,3.3487068196914014,0.6275511485501857,0.6510068049778278,1.0,1.0,2.686579509830022,2.697700017105312
17,3.2806360572419173,3.388451339576665,0.6205274222267215,0.5978402591683167,1.0,1.0,2.660108634448731,2.7906110782683715
18,3.2438618455794193,3.2408322217975525,0.6103720650659066,0.6031122007805544,1.0,1.0,2.6334897802145454,2.637720023440207
19,3.2179612500992345,3.24279280776333,0.6050980640250753,0.6045739524215932,1.0,1.0,2.612863184028593,2.6382188571670113
20,3.1851517536698073,3.3899581638787337,0.5964070950667231,0.5780165411980376,1.0,1.0,2.5887446585086735,2.811941622932458
21,3.1496907916340935,3.479346037162773,0.5843509021190555,0.5940643786565807,1.0,1.0,2.565339891969717,2.8852816607405796
22,3.1269062053187975,3.3610080323224336,0.5776433036234839,0.5482282915173262,1.0,1.0,2.5492629043152113,2.8127797430394947
23,3.102493327232953,3.1106893034394214,0.5717416149273971,0.5679462232018222,1.0,1.0,2.5307517135722333,2.5427430781290927
24,3.080468534793874,3.4013157059549655,0.5660366368850785,0.5709176146933748,1.0,1.0,2.514431897916663,2.8303980839919642
25,3.059798469576186,3.1309307900502286,0.5610078651351813,0.5570645262157778,1.0,1.0,2.4987906065573786,2.573866263362397
26,3.048067288451613,3.189369259313646,0.5585876478879479,0.554126012979868,1.0,1.0,2.4894796384551583,2.6352432469002425
27,3.0287477048674507,3.0337953630445376,0.5553274180390012,0.5605984181637749,1.0,1.0,2.4734202872611655,2.473196945069584
28,3.0064609717919937,3.0438275364913054,0.5480099641172158,0.5335769332009107,1.0,1.0,2.4584510057000197,2.5102506042659725
29,2.9911687759940198,3.0330614648373855,0.5449819575440544,0.5502892841507289,1.0,1.0,2.4461868185679787,2.482772180623716
30,2.9741793453630447,3.2462962469304375,0.5415755793641084,0.5468650385344042,1.0,1.0,2.432603769437061,2.6994312076407474
31,2.9583070577135056,3.0208566629395692,0.5372902561203353,0.5287349075236315,1.0,1.0,2.4210168022540453,2.49212175702092
32,2.9496996208883766,3.3461206913497907,0.5375411171454311,0.5146577684592294,1.0,1.0,2.412158502193036,2.8314629243067224
33,2.931851367449433,2.977307513749587,0.5332727005986503,0.5319713793120641,1.0,1.0,2.3985786663000535,2.445336131636671
34,2.9227627210531466,2.934499297499531,0.5319559632661853,0.5137850440165309,1.0,1.0,2.390806758353426,2.4207142557488575
35,2.9100924960033696,3.375922762730809,0.5281406177213728,0.5181915323233277,1.0,1.0,2.381951877125465,2.8577312297780764
36,2.8903720319082264,3.04153709577784,0.522850837468031,0.5361618648549697,1.0,1.0,2.367521196257602,2.5053752352342937
37,2.8742997117631663,2.8783093203712795,0.5168756683216428,0.5043742227453617,1.0,1.0,2.3574240440866636,2.373935096367108
38,2.8554101327027035,2.890171968194222,0.5104801373235653,0.4912281101835064,1.0,1.0,2.3449299957646486,2.398943858010716
39,2.8404819033843287,2.8552179057092073,0.5072814284370467,0.4960511670759638,1.0,1.0,2.333200476804026,2.35916673948294
40,2.835002974509689,2.924567132716194,0.5073866490609039,0.49151040369756877,1.0,1.0,2.3276163258106934,2.433056730277435
41,2.8155857553703605,2.8533802090375953,0.5005843668719783,0.49723298326842763,1.0,1.0,2.315001388915363,2.356147223566251
42,2.804488661800292,3.188521622856164,0.4972322846289799,0.5157824300914027,1.0,1.0,2.3072563763216154,2.6727391923241783
43,2.7932987877156945,2.92692902976885,0.4936106384602998,0.4812606467364834,1.0,1.0,2.2996881503175155,2.4456683829064856
44,2.7804336154473495,2.793600875195883,0.49092879184101806,0.474393487165445,1.0,1.0,2.2895048230477344,2.319207386205164
45,2.7700914900431286,2.8389495778612504,0.48780032960892733,0.49548936286722844,1.0,1.0,2.28229115769629,2.343460216441653
46,2.7649732030054834,3.002378874620641,0.4876879753570496,0.4850201815712918,1.0,1.0,2.277285226578446,2.5173586909093726
47,2.7553414210850233,2.7735664789125307,0.48324816944638177,0.48310198857514886,1.0,1.0,2.2720932531256106,2.2904644888582806
48,2.741174778062162,2.735518800167499,0.47861409981153835,0.4699165450670651,1.0,1.0,2.262560678919366,2.2656022558242492
49,2.729866020342113,2.800732749820133,0.47604572082994606,0.4975286168306909,1.0,1.0,2.2538202991266565,2.3032041304718227
50,2.724796533710476,2.7904278323164458,0.4738997971322368,0.4692531154739819,1.0,1.0,2.2508967395757797,2.321174716999815
