Epoch,Train_total_loss,Val_total_loss,Train_commit_loss,Val_commit_loss,Train_codes_usage,Val_codes_usage,Train_recon_loss,Val_recon_loss,Train_flatness_loss,Val_flatness_loss
1,109.82854130351178,15.341004315307874,0.18713800542434203,0.277771190751957,1.0,1.0,109.10718835772279,14.428554003751731,0.17807162940727622,0.21155970584491135
2,12.16575637966426,9.77114527738547,0.3717936569748106,0.47398643554011477,1.0,1.0,11.141129559171489,8.678313299573423,0.217611058051634,0.206281850420976
3,8.583371565737215,7.715681573006674,0.554019602670589,0.6578033395457369,1.0,1.0,7.509391931696955,6.666095429834937,0.1733200041756207,0.13059425992176
4,7.149045533841868,6.681978408797381,0.7138459703234962,0.7721352448946313,1.0,1.0,6.119642523047538,5.6534158509491865,0.1051856808781372,0.08547576806087534
5,6.313114727688943,6.051326606847063,0.8093112831760233,0.8479507173163982,1.0,1.0,5.305334133482534,5.0230783973565085,0.06615643368870681,0.060099168621663805
6,5.755849909253709,5.53103391430046,0.8305572820817531,0.8420490247790824,1.0,1.0,4.778169988452948,4.544848532616338,0.049040880313864985,0.04804545739972139
7,5.336433417190342,5.16465162325509,0.8114760135395852,0.7667241013502772,1.0,1.0,4.405555787786385,4.262437262112582,0.03980053809826452,0.04516342030798835
8,5.0047828811274915,4.947386282908766,0.7678163351201961,0.7581030640924027,1.0,1.0,4.131811633407126,4.0678233013877385,0.035051639625505636,0.04048663784871624
9,4.748802038029607,4.664144055249822,0.7298420413998138,0.7266511959868645,1.0,1.0,3.923625079983769,3.837397628695653,0.031778303739135844,0.03336507549611577
10,4.559176100093435,4.55810536211553,0.7022319979879144,0.6119841885466113,1.0,1.0,3.7656885658675034,3.8074907693178845,0.030418516031477244,0.04621013620168851
11,4.391522320422099,4.317667812234742,0.6772161413774823,0.6503748878648009,1.0,1.0,3.627090250677896,3.5732352834210617,0.029071976650022403,0.03135254775578714
12,4.258215531124611,4.2044832646092285,0.6506197648919497,0.5702661190354874,1.0,1.0,3.5254360453757716,3.5214641878876507,0.027386571600277927,0.03758431861043479
13,4.133558233537039,4.421759830748481,0.6225933586153838,0.6314006513181115,1.0,1.0,3.4347987587877413,3.7157366808959704,0.02538870360777018,0.024874166652308738
14,4.040080114050425,4.056820040513695,0.6047718006303218,0.6265502755651997,1.0,1.0,3.3632738137068943,3.347889788543122,0.02401149973131661,0.0274599918993465
15,3.973106717358421,4.211852687320628,0.5941717248280172,0.5803242408776585,1.0,1.0,3.310102747511335,3.5346793695844174,0.022944081714327633,0.03228302561689781
16,3.9158943661163073,4.0927891057251875,0.5891417291373361,0.5489876543167774,1.0,1.0,3.2596358915568655,3.455986916264401,0.02237224909786721,0.029271506056000915
17,3.8624409707823677,3.9621476714621116,0.5838921466623969,0.5403030602740839,1.0,1.0,3.2152599664021446,3.3329033871743245,0.02109628537455387,0.029647074168241475
18,3.8217177987728097,3.995579621962857,0.5773478748931804,0.5431262161661301,1.0,1.0,3.183635235084526,3.3811858193280826,0.02024489774348051,0.023755862342217302
19,3.756943272184797,3.7635459195712446,0.5661234502555702,0.5501521422138697,1.0,1.0,3.1345529599073947,3.1531170108650306,0.018755620161569043,0.02009224998941527
20,3.718015392327636,4.432144525181895,0.555667662696073,0.5277496478225612,1.0,1.0,3.10711921281019,3.8294463831664136,0.018409503709402922,0.024982827507305246
21,3.683599842135984,3.8128686886799485,0.5515685067949728,0.5795364447786838,1.0,1.0,3.0770109447531615,3.1906430540205557,0.018340129560644423,0.014229731103759023
22,3.6310690327959554,3.6651809235665365,0.5371376780169567,0.5296991292685899,1.0,1.0,3.0382617282766726,3.060856210531565,0.018556542871588765,0.0248751981647583
23,3.5860788804550734,3.686746006776512,0.5277795384401002,0.5240462574526228,1.0,1.0,3.003930120307012,3.103528285328346,0.018123074302915976,0.01972382294037674
24,3.55551131750991,5.81129570651155,0.5201058660288673,0.5117152108170312,1.0,1.0,2.981019398227035,5.221753094266739,0.018128686518641433,0.025942462154581576
25,3.5317305609694,3.5184261929636764,0.5118692534903916,0.49480647452269927,1.0,1.0,2.970663917354193,2.967027028401693,0.01639912974034311,0.0188642283115646
26,3.519897014060015,3.4847678212676874,0.5143513794056088,0.4975412368522918,1.0,1.0,2.956298260401773,2.9268377541489743,0.016415789423445525,0.020129613417204675
27,3.472166254754555,4.31324473413234,0.505524726830415,0.5575113620939134,1.0,1.0,2.918901177872574,3.7180377139320857,0.01591345333467693,0.012565214108314193
28,3.4209952039728697,5.832800728359303,0.4908843881036563,0.5409580958291951,1.0,1.0,2.8830058199551187,5.192791886470489,0.01570166629437188,0.03301691887153603
29,3.3986083461717165,3.47280865077731,0.4831598003285739,0.5539543956895417,1.0,1.0,2.870003726691354,2.8762576952262267,0.01514827361509377,0.014198850058333531
30,3.3635679190111007,3.6635763655231974,0.47258279394700636,0.5115723498008422,1.0,1.0,2.8461420830602755,3.110888433858815,0.014947682813816992,0.013705196275615492
31,3.324998856094344,3.600179690348951,0.46230057070726077,0.4798174220046917,1.0,1.0,2.818570690396721,3.078837806162452,0.014709196578605059,0.013841488162833678
32,3.307050730635775,3.541400437616598,0.4549484688163181,0.44195130882383904,1.0,1.0,2.8084882710526333,3.0413431638403785,0.014537996397114731,0.019368649786534693
33,3.2848701240394536,3.8877806512615347,0.44799514789893485,0.4365677305414707,1.0,1.0,2.793331740398467,3.393561712297206,0.014514412457534478,0.019217066726163974
34,3.2644521205704717,3.949826413569068,0.44297612616605464,0.46761262856958286,1.0,1.0,2.778993288843785,3.427895980545237,0.01416090134543061,0.01810593647245742
35,3.248501844365846,3.298652974865105,0.4427569874551505,0.44195639496111166,1.0,1.0,2.7640199490056747,2.800884749818955,0.013908302767444185,0.01860394497020838
36,3.2361228184060535,3.305525186192637,0.44122770453833726,0.4238321839002617,1.0,1.0,2.7527599682148307,2.8149386659453186,0.014045048717491982,0.022251441823279303
37,3.2134465775998367,3.2634455030980494,0.43666876778557284,0.42180536442165134,1.0,1.0,2.7361289417605215,2.800736167762853,0.013549624478056979,0.013634656917476704
38,3.1974724955392615,5.568344695658624,0.4330685513827718,0.44141295476804804,1.0,1.0,2.7244725446388864,5.059775261939326,0.013310466230175249,0.022385497384936497
39,3.1863467361003064,3.354744812607262,0.42948278816222135,0.4107417430304274,1.0,1.0,2.716851572552352,2.895749211814333,0.013337460076072526,0.016084613805078755
40,3.1687081713610996,3.502462166774122,0.42852273580265143,0.4119667329114198,1.0,1.0,2.7002621527835964,3.0241420852484078,0.013307761985104465,0.02211778156679391
41,3.160759722670381,3.1685481815901486,0.4280589470578851,0.391598429232207,1.0,1.0,2.6937449582652784,2.713835768558808,0.012985271229600453,0.021037989555374732
42,3.1419472684326495,3.123246916235751,0.4234015529989063,0.39917636156585146,1.0,1.0,2.6796611060310696,2.681702981015298,0.01296153564277521,0.014122524868524024
43,3.1315649313559124,3.2322740293253323,0.4193961310978298,0.41905002075911574,1.0,1.0,2.6720563806475406,2.7567321097297506,0.01337080742719307,0.018830630350622195
44,3.1236888544108825,3.5082065395162076,0.419801785928269,0.4117316327014553,1.0,1.0,2.6631481395729493,3.037153228928771,0.01357964181401221,0.019773893718478045
45,3.111616803826853,3.194561300398428,0.41874336384417765,0.41826634643450067,1.0,1.0,2.6525762937136914,2.730253804082106,0.013432382619738139,0.015347052011874657
