Epoch,Train_total_loss,Val_total_loss,Train_commit_loss,Val_commit_loss,Train_codes_usage,Val_codes_usage,Train_recon_loss,Val_recon_loss,Train_flatness_loss,Val_flatness_loss
1,195.4172861810219,25.17491974005719,0.09758997187529786,0.16371712201758276,1.0,1.0,195.31969630151767,25.011202590878,0.17684117147085637,0.27506694499450396
2,19.445133537526115,15.992490921342423,0.2081220097595938,0.26040473812994575,1.0,1.0,19.237011527813728,15.73208620578428,0.3766518264473932,0.4277771550391797
3,14.157544687909587,12.403805853445318,0.2939538596298274,0.3352457325166791,1.0,1.0,13.863590840679036,12.068560097287978,0.45082416173774814,0.461360794330951
4,10.909221967397043,9.42316964708803,0.38115824338878723,0.42490211795653976,1.0,1.0,10.52806373080583,8.998267531897952,0.4672662934569648,0.46638085847162497
5,8.271953383368198,7.515576022586742,0.47942611933887447,0.5258837613878371,1.0,1.0,7.792527255186184,6.989692255414488,0.44417402931855876,0.45082147023345853
6,7.097680616529841,6.865300995388112,0.5900511892065956,0.6634646618919533,1.0,1.0,6.507629422225066,6.20183632846623,0.4253083107463913,0.40250755261771287
7,6.5419712046509435,6.506596939473212,0.7063338490323003,0.7731626172105974,1.0,1.0,5.835637360968585,5.733434337100902,0.41881691103500196,0.42000548308911706
8,6.1402835387740495,6.044252629018534,0.8264950406840887,0.8793263314645502,1.0,1.0,5.3137884985934845,5.1649263015779265,0.42603263608253744,0.4259888792591256
9,5.795041464450115,6.01628285822486,0.9325976408900026,1.0061924377071203,1.0,1.0,4.862443819720743,5.010090389332188,0.4305552660537748,0.41630448696482536
10,5.466377547827038,6.13841548549475,1.004572290994046,1.0537471592677796,1.0,1.0,4.4618052635676255,5.084668334526352,0.43309180169447925,0.43002457319432674
11,5.193340855389991,5.279047384543761,1.062393775396639,1.077274940184903,1.0,1.0,4.130947081315102,4.201772444358858,0.43521198343953715,0.4446432377970168
