Epoch,Train_total_loss,Val_total_loss,Train_commit_loss,Val_commit_loss,Train_codes_usage,Val_codes_usage,Train_recon_loss,Val_recon_loss,Train_flatness_loss,Val_flatness_loss
1,91.78372138807866,18.11747361839069,0.12201444407749956,0.19663191156045293,1.0,1.0,91.66170646522465,17.920841748201394,0.13718482882720925,0.13765935404894222
2,14.9395717250256,11.615217639424127,0.23900764352920315,0.28706074754397076,1.0,1.0,14.700564095437716,11.328156905838206,0.19034516778327093,0.23484372338162193
3,9.06205984355278,7.333381290677227,0.33898118890452156,0.39102058735074874,1.0,1.0,8.72307866780282,6.942360708985148,0.25108344679837996,0.275286218536554
4,6.568575045878683,6.110259019875828,0.4449925177829948,0.5008258658622388,1.0,1.0,6.12358252576689,5.6094331499896475,0.280546473411975,0.293784604545384
5,5.702417698430159,5.725714154384307,0.5453115693493151,0.5700681181899606,1.0,1.0,5.157106129143784,5.155646034433872,0.301453287554895,0.3285184615775
6,5.229045359360756,6.729491004460974,0.6442086119460455,0.7526056884713314,1.0,1.0,4.584836745085912,5.976885302660334,0.3086589276790619,0.2946475302871269
7,4.908141844124074,8.914845732193958,0.7368140308129372,0.8018802092548161,1.0,1.0,4.1713278145070065,8.11296551338228,0.3177593368977906,0.3075085848192625
8,4.658810218259173,6.162166545159706,0.8091285533361223,0.8656938480928478,1.0,1.0,3.849681668447718,5.296472682228571,0.3183650321857227,0.3147921381117422
9,4.448872209728204,6.4164366299593,0.856724046540487,0.8862011993484658,1.0,1.0,3.5921481635024204,5.530235417281525,0.31899718781333286,0.3249744555366693
10,4.289963407274788,6.53981444403089,0.8827164786796006,0.9229527867796049,1.0,1.0,3.4072469302945807,5.6168616592632565,0.3186284168343106,0.31136329931045886
11,4.133140057671536,8.119812510687591,0.8902167005045487,0.921641510750171,1.0,1.0,3.2429233627057505,7.198170987865593,0.3195517953434111,0.31687617339665375
12,4.005650949327093,6.059005310766808,0.8923316934040758,0.8879734036288683,1.0,1.0,3.113319253971861,5.171031911664874,0.31968313304524487,0.343335924395026
13,3.891628962257973,6.056128509939974,0.8888856142979615,0.9386000092522504,1.0,1.0,3.0027433468900235,5.117528496915278,0.31771345400382245,0.31542942632099746
14,3.7779352715299903,6.110182353715857,0.8753797804037897,0.9105300518530833,1.0,1.0,2.9025554908744384,5.199652303623248,0.3195322823751061,0.31906336281873005
