Epoch,Train_total_loss,Val_total_loss,Train_commit_loss,Val_commit_loss,Train_codes_usage,Val_codes_usage,Train_recon_loss,Val_recon_loss,Train_flatness_loss,Val_flatness_loss
1,437.6467265559099,28.238449072536035,0.06287293339299614,0.1281994046478332,1.0,1.0,437.5838536843579,28.11024957970728,0.15344584544069786,0.17700527853603604
2,22.239353574694398,18.52569957523909,0.1693713653836608,0.2044861378926265,1.0,1.0,22.069982186290254,18.32121345262487,0.2388347603199726,0.29218277486064764
3,16.3990843369062,14.339316541132545,0.23801088901167813,0.2668467722361601,1.0,1.0,16.161073431923374,14.072469783734672,0.3318699680449718,0.3744706291438155
4,12.485573609502161,10.530419639394253,0.30345514262490436,0.32571134310734423,1.0,1.0,12.182118465177865,10.204708296538405,0.40277044196566913,0.4464653566919802
5,8.745612547289356,7.622291192726747,0.37493874735288407,0.398501101802673,1.0,1.0,8.37067380097499,7.223790098343217,0.45068478109088844,0.48342638465925614
6,7.005380535327142,6.642585732262849,0.454997248577845,0.5009689310934976,1.0,1.0,6.55038329490009,6.14161679915738,0.4775172407800821,0.4883993271785446
7,6.257613007848593,5.9835788408915205,0.5463102745972063,0.5644578709884032,1.0,1.0,5.711302733094035,5.419120987759361,0.4953305990982962,0.5234388424877376
8,5.78850729085324,5.650260023929902,0.6371482302923515,0.6677913673316376,1.0,1.0,5.151359058609734,4.9824686593647245,0.5032586315302562,0.5131041871595986
9,5.465537729837323,5.377561203035121,0.7222377234930222,0.767493342548483,1.0,1.0,4.7432999998614305,4.610067854450725,0.4989769135886034,0.4961033917429075
10,5.21841138469128,5.205362348113885,0.8051215590242348,0.8533842186384564,1.0,1.0,4.413289835485762,4.351978131990393,0.4952058236349724,0.49871608250251803
11,5.012363629205174,5.034895701750421,0.8727601667140328,0.9201112100343664,1.0,1.0,4.139603457707664,4.114784488195105,0.494954469746496,0.4999890311106348
12,4.842316741298848,4.906450078457216,0.9191610987486029,0.9887742161247801,1.0,1.0,3.923155638333233,3.9176758733982777,0.5006919512338346,0.48549154212203205
13,4.706797810265481,4.755461010751845,0.9542146928710696,0.9953968391639774,1.0,1.0,3.7525831064427666,3.7600641793842557,0.5090941524304206,0.5120305714476461
14,4.587394515967042,4.680579829316602,0.9747060577620171,1.0051721762001262,1.0,1.0,3.6126884585826677,3.6754076561344324,0.5195995344846276,0.5167108925083016
15,4.46530221583599,4.5761380074899405,0.9779583518457262,0.970522083813631,1.0,1.0,3.4873438576332747,3.6056159105984973,0.528776385527352,0.5431301558571022
16,4.362129487356893,4.514827448607497,0.9767420718007758,0.9710559467726116,1.0,1.0,3.385387421913107,3.543771518433647,0.5341608022057394,0.5603238188264742
