Epoch,Train_total_loss,Val_total_loss,Train_commit_loss,Val_commit_loss,Train_codes_usage,Val_codes_usage,Train_recon_loss,Val_recon_loss,Train_flatness_loss,Val_flatness_loss
1,353.0675255413922,28.206829022757614,0.06495020626095117,0.12170936877717449,1.0,1.0,353.0025747393857,28.085119641782864,0.12652651883524088,0.07664138018959182
2,19.019056523614097,12.747784320815203,0.16154663989353835,0.18717187925984588,1.0,1.0,18.85750990508099,12.560612445139181,0.1210263597659979,0.16627857604610266
3,10.489132596170009,9.073770333946003,0.2041811355662069,0.21968092546181336,1.0,1.0,10.284951432579549,8.854089410999153,0.20496819140792774,0.2412039839391467
4,8.257125293063009,7.580279448867347,0.2433611611189535,0.2691855565782338,1.0,1.0,8.01376413619254,7.311093891723247,0.2638578492491147,0.2800372393825386
5,7.1121756670467455,6.689397306884894,0.2951866064492098,0.3143010594673801,1.0,1.0,6.81698905981078,6.375096248674996,0.3031351456483541,0.3370744295512574
6,6.3491852940576505,6.018692219810647,0.3632560570300444,0.39425929173638546,1.0,1.0,5.985929235863208,5.624432925936542,0.33795157323543223,0.36822709868728865
7,5.798828921574851,5.6505508724647235,0.4450663907223292,0.4900914430618286,1.0,1.0,5.353762535510119,5.160459415822089,0.3627741370810375,0.37065413883466763
8,5.35649858885607,5.265930517816343,0.5335548554705466,0.598548935938485,1.0,1.0,4.822943739805453,4.667381566285081,0.38859364270786295,0.3899343505438873
9,5.041468087068455,5.023846994472455,0.634975873555402,0.6543514879443978,1.0,1.0,4.406492210869552,4.369495507534043,0.4032606758814553,0.4273416744505806
10,4.796156207510637,4.898735722409019,0.7338755115662104,0.7896787456319302,1.0,1.0,4.06228070148319,4.109056963699277,0.4172666760785023,0.4181321251995956
11,4.606684075992991,4.568547669342299,0.8239049467768563,0.8439230710142273,1.0,1.0,3.782779138468387,3.7246246116573802,0.43811563148292093,0.4591825280008437
12,4.468520167510889,4.55852318614847,0.9033919309109544,0.9872038291476447,1.0,1.0,3.5651282377958045,3.5713193627852426,0.45433038070310133,0.4652955339679235
13,4.349767455581375,4.414508230072537,0.9703229989899753,1.014192828649207,1.0,1.0,3.379444458668436,3.400315397399387,0.46588319845285187,0.46655617484563516
14,4.2476176931085154,4.423300742097042,1.01901542706122,1.0322570473835941,1.0,1.0,3.2286022618302828,3.3910436861625706,0.4722208511930081,0.4920573360306301
15,4.157534327653041,4.298321092179053,1.0475781048867367,1.0569598365433608,1.0,1.0,3.1099562239621736,3.241361247839304,0.47624891011364984,0.48106745438736703
16,4.072584345071343,4.184653956175857,1.0676182060961739,0.9968788440217449,1.0,1.0,3.0049661414298487,3.1877751159265575,0.4728699558765609,0.5001917774415721
17,3.989815578289495,4.084036961889468,1.0724548186394833,1.0491897896372315,1.0,1.0,2.9173607599647142,3.0348471649588413,0.4708932009392832,0.4830078668735198
18,3.9130995218202456,4.71181158476238,1.071601604081006,1.0805228412905825,1.0,1.0,2.841497921012145,3.6312887517711783,0.47054262017121157,0.465187333429916
19,3.8199117903724518,4.096711968570822,1.0493975560541766,1.0175502008526638,1.0,1.0,2.770514235199442,3.079161774760057,0.4709750329239693,0.49237706829726946
20,3.7491381075213552,4.121667006850745,1.0383426395993298,1.0148028829429723,1.0,1.0,2.710795464963822,3.106864126422737,0.4726038195955967,0.4922762233999711
21,3.6827917081375685,3.8947842664356473,1.0240545391155271,1.0206192601079176,1.0,1.0,2.6587371692738033,2.8741650028067802,0.4712389418668455,0.47095011734258274
22,3.623348689255518,4.372243647836934,1.0125568875415525,1.0749113615052106,1.0,1.0,2.6107917967416667,3.2973323019245004,0.46811077964847164,0.4405541064115516
23,3.5723248998366035,4.3921156040223845,1.003258455957757,0.9963438636642971,1.0,1.0,2.569066441927691,3.395771729795239,0.4662044037924145,0.46653714411369357
24,3.5261084169873214,3.8449889919425866,0.9940010624551219,0.9651909078223796,1.0,1.0,2.5321073587492124,2.879798088395646,0.4664150512961173,0.4699542621771495
25,3.4885630640334035,3.7760902346437994,0.984944446726359,0.9525320024429997,1.0,1.0,2.503618617495866,2.823558220883462,0.4649880310675914,0.473445320305442
26,3.450370485201053,3.8318737076304634,0.9773702136188777,0.9842513070327823,1.0,1.0,2.47300027340745,2.8476223945617676,0.46446827469430985,0.47260368084102744
27,3.4197060074952237,3.7497113827411637,0.9698879098816683,0.9556621026389206,1.0,1.0,2.4498180920118515,2.7940492740663294,0.4633612790417394,0.46857968199102185
28,3.3869021991238295,3.7183836733741598,0.9637534061354343,0.9773421644661497,1.0,1.0,2.423148792673693,2.741041509411003,0.46233599503163675,0.4625138122321181
29,3.3548206920482793,3.7596171365005557,0.9558414696010642,0.9733204474429038,1.0,1.0,2.3989792222583937,2.7862966955965582,0.4601158229073602,0.4539719933195959
30,3.3281371162962383,3.9059910492555,0.9497814543521643,0.9466343061833442,1.0,1.0,2.3783556669793136,2.9593567475990907,0.45966033431393544,0.454144857981034
31,3.3034493505262397,3.874615928794764,0.9440348521583057,0.9679662836754875,1.0,1.0,2.359414499941446,2.9066496408438383,0.46064209777551063,0.45332832464688944
32,3.2811538395181756,3.779239201847511,0.940753227302366,0.9395243837360592,1.0,1.0,2.340400613726381,2.8397148088060855,0.4618430638011179,0.4674855038083555
33,3.259582212129893,3.510379494494024,0.9367510469939162,0.9542260610101595,1.0,1.0,2.322831165702441,2.556153430214411,0.46204479370726453,0.46370280694357957
34,3.2385023647276125,3.8310385736232067,0.9307957944925382,0.9101732908924923,1.0,1.0,2.3077065697944907,2.920865278203779,0.4627161560051041,0.4799291978154001
