Epoch,Train_total_loss,Val_total_loss,Train_commit_loss,Val_commit_loss,Train_codes_usage,Val_codes_usage,Train_recon_loss,Val_recon_loss,Train_flatness_loss,Val_flatness_loss
1,316.020547482129,27.126872509340696,0.08024759571743616,0.14239957551412943,1.0,1.0,315.8224725330518,26.879544101183928,0.11782717221204508,0.10492888768891243
2,21.45566909894772,17.768008067135067,0.1748799945698872,0.19733353933704553,1.0,1.0,21.133213232537887,17.373269036852356,0.14757588552163545,0.19740544221823728
3,15.760340731901755,14.11982296086565,0.22290965109087976,0.24625716996595326,1.0,1.0,15.313582437468934,13.622498773824313,0.22384863042340486,0.25106701003348275
4,12.317623330773873,10.28456636018391,0.2723044567872252,0.29756898341802607,1.0,1.0,11.765460998229013,9.6838653781746,0.2798578911780556,0.3031319777170817
5,8.371895049919926,7.289218210469821,0.33715939723199123,0.35733757781077036,1.0,1.0,7.719634555587043,6.580497208526869,0.31510109256917596,0.351383409922636
6,6.809521229491189,6.474886346969926,0.4159642403833214,0.45098867974703827,1.0,1.0,6.052849040993164,5.667010393826771,0.3407079509155551,0.3568872622045284
7,6.202805171672495,6.062964362937187,0.5141974480816782,0.5991092060185685,1.0,1.0,5.3331929270292155,5.124599042321056,0.3554147825573415,0.3392561123340945
8,5.828852560351492,5.697101498454935,0.6234549616307115,0.6719526774269619,1.0,1.0,4.855265626434036,4.6832949441193525,0.35013197455260164,0.34185386722600913
9,5.529705137738205,5.451005480963469,0.735760926507972,0.7949823201457157,1.0,1.0,4.459277220990867,4.336041710044764,0.33466699005054446,0.31998143920415567
10,5.308299724252574,5.847869867010962,0.8363274700286648,0.8986597244749592,1.0,1.0,4.158442671220935,4.649526479375011,0.31352957995036085,0.29968367296935133
11,5.12192908763382,5.173633507032434,0.9144818631749219,0.9102171397913358,1.0,1.0,3.9179473288333657,3.9652668152177384,0.28949990025165845,0.2981495243587574
12,4.97404940150985,5.199786673115276,0.97594513220923,1.1358416671491374,1.0,1.0,3.728969591597947,3.818527882612204,0.26913466953614446,0.24541707720434616
13,4.838681629366205,4.816172440846761,1.0190628023686354,1.0040702895273137,1.0,1.0,3.565433108189793,3.554385368331072,0.2541857122777004,0.2577168026050938
14,4.710512859642568,4.758074681970138,1.0423800025721413,1.06771411473238,1.0,1.0,3.425293522374557,3.448135207976973,0.24283932385437088,0.24222535259613004
15,4.589215846096954,4.683146736289881,1.045190678730434,1.0526622865773454,1.0,1.0,3.310966023421967,3.398159299721698,0.23305914740627898,0.23232516042793852
16,4.470037707557396,4.519256853353122,1.0408095478885655,1.0296708463616513,1.0,1.0,3.2031995643406255,3.2640099998264875,0.22602858978944193,0.22557602583859038
17,4.373145006777996,4.478322544178379,1.0346932363359074,1.0716391557882607,1.0,1.0,3.117704105729664,3.189682277446055,0.2207476586701374,0.21700110327342392
18,4.286998896563569,4.435856569668411,1.0238961435799363,0.9695460524740098,1.0,1.0,3.047589397480772,3.23882661891889,0.21551335254465767,0.2274839095299757
19,4.213115749036875,4.365964346294161,1.0144790689821856,1.0580604697581586,1.0,1.0,2.9872573406416865,3.101235296152815,0.21137933935006292,0.20666858981430278
20,4.153206638952495,4.320638576137366,1.0083893345552866,1.038145672419906,1.0,1.0,2.937801235454765,3.0791676386499205,0.20701606112208765,0.20332526525616143
21,4.091661357074001,4.208953065711235,0.9977274943682057,0.9856613456951415,1.0,1.0,2.8900556473696746,3.021907446253652,0.20387821262967876,0.2013842708073588
22,4.042850413820937,4.136936796365408,0.9896456808827369,0.9941448046185296,1.0,1.0,2.8527352402051624,2.94218135081263,0.2004694888149924,0.2006106465300427
23,4.001110967386361,4.128691033471989,0.9822116548307595,0.9945059358319149,1.0,1.0,2.8214797646342262,2.932548563188641,0.19741954976238443,0.201636548346608
24,3.9581282377998326,4.013669879124637,0.9744463557300749,0.9607342858857746,1.0,1.0,2.7892871532420043,2.853240848090578,0.19439472544470207,0.19969473263633905
25,3.912511364837131,3.9432733944196743,0.9617079013000698,0.9115184560606752,1.0,1.0,2.759271918279694,2.828969119470331,0.1915315499306984,0.2027858209635135
26,3.871887984723954,3.9832480567417066,0.954423264565916,0.9943944887269901,1.0,1.0,2.728659367989336,2.796497104540153,0.1888053548436734,0.192356446498557
27,3.8275841004997018,3.875711218717229,0.9427081388681969,0.9285070762855594,1.0,1.0,2.6980544274560754,2.756555083431775,0.18682152840063967,0.19064905830827947
28,3.7949525081368662,4.265573336605281,0.9343802091186628,0.9299242662478097,1.0,1.0,2.676313336321016,3.14830157927823,0.1842589636570297,0.18734748913014487
29,3.7545944886575153,3.78699418562877,0.9232614272625167,0.899967169459862,1.0,1.0,2.650586662221987,2.7069667864449416,0.1807464020210687,0.18006024028681503
30,3.7209240327792785,3.9068424973306777,0.913420035254993,0.9401271318081562,1.0,1.0,2.629509407967927,2.789548017807651,0.17799459367896084,0.17716734092446823
31,3.685404618413295,3.8836420507873664,0.9049363563028031,0.9084485384482371,1.0,1.0,2.604870600584568,2.7998456301065437,0.17559766416942432,0.17534788770263204
32,3.6598235289423617,3.8012875756130944,0.8988951862550714,0.9371841932147867,1.0,1.0,2.5879763922444616,2.6934854159375283,0.17295195396749624,0.17061795652667178
33,3.6313581408769555,3.809466465616025,0.892007749775521,0.9908002826231944,1.0,1.0,2.567588331329281,2.6501701833829596,0.17176206140860584,0.16849600463979858
34,3.6041189174088153,3.665145001833952,0.8829387677508901,0.8568495474284208,1.0,1.0,2.550605800612549,2.6272178460777056,0.17057434596129178,0.18107761178590073
35,3.5731530103915095,3.7730006205884714,0.8730300260823782,0.9567041814578736,1.0,1.0,2.5309056812757675,2.643683433532715,0.16921730559818848,0.17261299516078288
36,3.5443443942346944,3.634951105600671,0.8632046077420115,0.8218876830133205,1.0,1.0,2.5134579004934245,2.6372510602202595,0.16768187880830754,0.17581236425331373
37,3.5238699341525246,3.6546254218379155,0.8569856990982386,0.8341404141756049,1.0,1.0,2.5009572246636105,2.65151437023018,0.16592700763702897,0.16897064673749707
38,3.498993970776309,3.61394924051148,0.8494281382344214,0.8459545655592584,1.0,1.0,2.4847746842010725,2.5968432527051193,0.16479114988285737,0.17115141092976438
39,3.4827836687738567,3.565705940190247,0.8447580050515776,0.8179414807995663,1.0,1.0,2.474253221197642,2.5760412487802626,0.16377244040039549,0.17172320545474185
40,3.4640661788968625,3.5240955644519016,0.8411556534555671,0.819785728233273,1.0,1.0,2.4598209447568675,2.54024685384855,0.16308958206911903,0.1640629769629064
41,3.4470695359150483,3.588443139434364,0.8336462721527567,0.8517244958676367,1.0,1.0,2.4511545938070873,2.5754381523856633,0.1622686711668087,0.16128049753134763
42,3.4289901611545646,3.5355072283040623,0.8300740369521828,0.8334802555132516,1.0,1.0,2.437762779821942,2.532724005260548,0.16115333739404566,0.16930296444943183
43,3.416937841910873,3.490336979491801,0.82727520795659,0.8205200534329635,1.0,1.0,2.429349482625943,2.506787596875605,0.16031315482153685,0.16302934056344415
44,3.4090583727251516,3.5277553389344036,0.8254588675599667,0.8150904993467694,1.0,1.0,2.4238977857728696,2.551093582362565,0.15970171111564072,0.16157124716521315
45,3.3902323339154123,3.4831848526805764,0.8212641419050183,0.8127381612982931,1.0,1.0,2.4103911841935317,2.506601046912278,0.15857701236431299,0.16384562988321488
46,3.3733204098412455,3.4932181291942355,0.8152634077867711,0.8203954812343613,1.0,1.0,2.400800752287304,2.513670507865616,0.15725625414153466,0.1591521494624987
47,3.3563946582447763,3.5469705253713744,0.8090817793621559,0.7997613959171601,1.0,1.0,2.3908910376217447,2.590768954924893,0.1564218432592364,0.15644017836464105
48,3.3404606571922586,3.4163012092123557,0.8040359054221019,0.7723083267232034,1.0,1.0,2.380930440352862,2.4812680306816906,0.15549431091377072,0.16272485337931394
49,3.3260522888227904,3.4162841376373034,0.8009548442794252,0.8180599620070639,1.0,1.0,2.370634796249325,2.442517491835582,0.15446264294409828,0.15570668178268626
50,3.3084756575265177,3.408201345411534,0.793495860308755,0.7741840630140988,1.0,1.0,2.361476573420427,2.4754363122368663,0.1535032290371318,0.15858098172940283
