Epoch,Train_total_loss,Val_total_loss,Train_commit_loss,Val_commit_loss,Train_codes_usage,Val_codes_usage,Train_recon_loss,Val_recon_loss,Train_flatness_loss,Val_flatness_loss
1,265.91651752757923,29.36106069379718,0.14622235036166945,0.23391308934125216,1.0,1.0,265.61473270806994,28.868287533144407,0.15556219799944623,0.2588601397185386
2,23.670211288468263,20.286857218682012,0.29648856728985795,0.36439016134427066,1.0,1.0,23.035024123307643,19.52789008064109,0.3386986316068623,0.3945770080079509
3,18.295794280554702,16.632138731107432,0.43027552021342824,0.49839870964927513,1.0,1.0,17.44882931956016,15.697285273910072,0.41668945506860233,0.4364547090691353
4,14.187960848259447,11.382762864672182,0.5793885663230417,0.6836057954196688,1.0,1.0,13.169132508597126,10.266184010083162,0.4394397574468047,0.43297306382203404
5,9.405634425887337,8.469215491652992,0.7532996219339945,0.8686962094991016,1.0,1.0,8.197940503153655,7.1688532607967845,0.45439431272691005,0.43166598061469036
6,8.053607232719187,7.774622546972605,0.942274221397126,1.0418307989961488,1.0,1.0,6.6740574912259545,6.307153860727946,0.43727551474616544,0.42563789378741623
7,7.5290849860895275,7.356042181892234,1.1401761942705357,1.1879347452131506,1.0,1.0,5.991444357093561,5.789185481735423,0.39746443595276965,0.3789219657580058
8,7.140793587363383,7.082053365586679,1.308732100751609,1.3874018187261332,1.0,1.0,5.487322204090348,5.35465445498374,0.34473926999626847,0.33999709024208
9,6.843907298860479,8.64744431459451,1.4420247834486595,1.419033308572407,1.0,1.0,5.087047018999787,6.911743246553316,0.31483549663232524,0.3166677367083634
10,6.581158211012199,8.52042306022805,1.534968525832155,1.4701328569323704,1.0,1.0,4.759441843002626,6.768142744458677,0.2867478446950379,0.282147451040614
11,6.336794563684192,7.318231043433339,1.580820665691823,1.584036564022177,1.0,1.0,4.486534031542704,5.461507193649871,0.26943986353866656,0.27268727456970054
12,6.1092285938726185,7.77419282011845,1.6001442723692156,1.5420623987535886,1.0,1.0,4.254688749343566,5.972463664123278,0.25439558042077604,0.2596667715140033
13,5.9151716101383585,7.094336555979926,1.6107419277320065,1.648819848957947,1.0,1.0,4.060668292745492,5.2081673255952605,0.24376139383066794,0.23734935772318377
14,5.749881902491278,6.935416209546825,1.6089244279086024,1.631346319798176,1.0,1.0,3.905277365993673,5.0690604040894325,0.2356801161575972,0.23500950640766932
15,5.607856383922863,7.152229069657467,1.605289866453491,1.5939378984869783,1.0,1.0,3.772645580479059,5.327119780995171,0.22992093664414023,0.23117139388488817
16,5.502916085808179,6.925421127287144,1.609197817231433,1.5744088360025912,1.0,1.0,3.669538016555931,5.122907014838754,0.2241802506833293,0.22810526707755865
17,5.423339172552606,6.678104650119186,1.6158943650840831,1.6426289624805692,1.0,1.0,3.5897248516364737,4.825588658892153,0.21771994909741685,0.20988702076145366
18,5.3567126696061935,7.390677273021971,1.6226452631834567,1.6581068587202563,1.0,1.0,3.5225803127006845,5.525325225878365,0.21148709902478877,0.2072451821988142
19,5.285803814498273,6.528067794027208,1.619444039076913,1.611460916100675,1.0,1.0,3.4615514912852015,4.712983330593834,0.20480828051708064,0.203623525955506
20,5.213367855913914,7.293478014096932,1.6057424966989373,1.6085103222086459,1.0,1.0,3.41002926151755,5.487255838852894,0.19759609870447403,0.1977118685652938
21,5.135672268167594,6.876133099889956,1.5869761784703578,1.5019528609287889,1.0,1.0,3.3572658880711104,5.170588328365535,0.1914301870711376,0.20359190971539493
22,5.059251836637761,8.002618660906698,1.5661064657011907,1.5524607398841954,1.0,1.0,3.307608051058357,6.262950285577573,0.1855373168885393,0.18720763984611768
23,4.992451089740177,6.43071215464596,1.5503384773683397,1.5502018893318337,1.0,1.0,3.2599939945003427,4.698177196808505,0.18211860858777257,0.18233306869424346
24,4.938715112498846,7.427092037120449,1.540672594415852,1.5973288489796442,1.0,1.0,3.2206285843249987,5.6555138620143195,0.17741392763703276,0.17424932222829087
25,4.883491729607426,6.58048083711777,1.5310229717615162,1.5279484866540642,1.0,1.0,3.178881097620367,4.876648106152499,0.17358766609474371,0.17588425386807083
26,4.819615160651041,5.997461079545162,1.5059657777878903,1.4952469269434612,1.0,1.0,3.1403588979271926,4.326713968429887,0.1732904887595927,0.17550020303404282
27,4.779521343952247,6.1478163783560325,1.4937590141608572,1.5613457427246158,1.0,1.0,3.1138166331439234,4.416476312065929,0.17194569488513306,0.16999433142474935
28,4.736780092607959,6.671165834499311,1.4849558905034534,1.5148037868210031,1.0,1.0,3.081483372665131,4.984250016353301,0.17034083427005736,0.1721120507531025
29,4.709354227422535,6.070816259343916,1.479842678546402,1.4823522914814045,1.0,1.0,3.060101825559026,4.4132518587233145,0.16940972868278387,0.1752121114655386
