Epoch,Train_total_loss,Val_total_loss,Train_commit_loss,Val_commit_loss,Train_codes_usage,Val_codes_usage,Train_recon_loss,Val_recon_loss,Train_flatness_loss,Val_flatness_loss
1,222.82630358477454,26.672863119262182,0.08686797721990028,0.13710545185749037,1.0,1.0,222.16645606744882,25.8687807075082,0.19099321276657683,0.22232563120906362
2,21.229279384190075,18.202320420792333,0.17411784936281544,0.20561731855074564,1.0,1.0,20.22484561231345,17.049348356351572,0.27677197392475267,0.3157848993685678
3,16.381825986860168,14.748908312511846,0.2501406961031172,0.30370074900393745,1.0,1.0,15.19775330101424,13.583522607505573,0.31131066575473315,0.28722831657164205
4,12.949638466396957,11.096968465716527,0.3550901072770514,0.41088150209012414,1.0,1.0,11.83319217476447,10.053849674981354,0.25378539823113677,0.2107457566990631
5,9.395850641296935,8.055190313717484,0.4809765486556096,0.5168826918310254,1.0,1.0,8.405355716834224,7.069453177069813,0.1698394496595721,0.15628481741192973
6,7.370318050747059,6.944902150439813,0.621571735444517,0.7298695125660313,1.0,1.0,6.399751525745976,5.963131154136819,0.11633159296534004,0.08396716117230146
7,6.629577787775928,6.45418119430542,0.776137882011619,0.8702142522807865,1.0,1.0,5.601843922040027,5.354935855302126,0.08386532589399827,0.07634370126427477
8,6.210012389085361,6.090750211401831,0.9238595470959181,0.9933255873148954,1.0,1.0,5.088468662411006,4.936348285353134,0.06589472866218848,0.05369210953702404
9,5.889715810511911,5.885124699475896,1.047603505969425,1.1079050121428091,1.0,1.0,4.686768942171316,4.6408603000238475,0.051781122471425196,0.0454531321891501
10,5.631542110141001,5.717886596792358,1.1396778713687545,1.1606587729876554,1.0,1.0,4.3641364040697015,4.43698071226289,0.042575944234728186,0.040082374532640234
11,5.4109754879598,5.6798368365452765,1.2049930801864914,1.221092251282704,1.0,1.0,4.096345960149796,4.342219252123612,0.03654547996126674,0.03884177500940073
12,5.228631257759102,5.409502898590474,1.2483638874958285,1.3153581533753922,1.0,1.0,3.8835888122933215,4.003587656383273,0.03222618576379172,0.030185699030631202
13,5.056947858683537,5.360043348642341,1.2632598855553359,1.3075749029087116,1.0,1.0,3.707990651901068,3.969462038595465,0.028565775839082794,0.027668807168298632
14,4.919252902174953,5.301633931413481,1.2727482513993695,1.3069968490157953,1.0,1.0,3.5684147729541333,3.913823352081363,0.026029960396911047,0.026937901486450106
15,4.805843693150135,5.591181360719576,1.2799147221455478,1.3400752775779756,1.0,1.0,3.45206637543635,4.1808541756642015,0.024620866062711636,0.023417306199418342
16,4.698719720024745,6.189344436307497,1.2734083087038968,1.289894285584301,1.0,1.0,3.355023904234454,4.827963985974276,0.023429168820963363,0.023828725043668526
17,4.603901521708923,5.494065568416933,1.2685634172201912,1.353664563677985,1.0,1.0,3.2675889039366903,4.071666983109486,0.022583065361744373,0.022911343511335457
18,4.51851270040212,4.873648432236683,1.261435052409469,1.256636844405645,1.0,1.0,3.1914913845666484,3.548263442164232,0.021862088617059346,0.02291605528837015
19,4.4530212546855115,5.398405032821849,1.2542478009790905,1.232410623554439,1.0,1.0,3.1345844787428474,4.094186071605119,0.021396324215525685,0.023936110418997233
20,4.388746264869585,5.122930772193876,1.246585734039073,1.248210811413793,1.0,1.0,3.079471352989092,3.8075203805030147,0.020896394040785658,0.02239985841833338
21,4.328363342798751,5.184782386329104,1.2378038598466448,1.247949379405895,1.0,1.0,3.029056689303679,3.8724982064484545,0.020500931002734642,0.021444937964814875
22,4.273646899739943,4.963088707581854,1.2288782684704822,1.2531709811858487,1.0,1.0,2.9844480024094064,3.6456360102705814,0.020106874521400822,0.02142723546390921
23,4.228275113775461,4.985946170388395,1.2200139831464418,1.2192494426598528,1.0,1.0,2.9484161341202926,3.700182440914685,0.019948331051070436,0.02217142522052119
24,4.1838041530113665,4.747338385521611,1.21051243920009,1.230017450791371,1.0,1.0,2.913752988374221,3.4572322539639373,0.019846240523710864,0.02002956416017773
25,4.141576979706632,4.775959546052957,1.2004517559768533,1.2059189730052706,1.0,1.0,2.8816595326758994,3.5038342143915875,0.019821899437562907,0.022068777581370328
26,4.100650320083312,4.600451686714269,1.192743065742404,1.1800828704351112,1.0,1.0,2.8486861515447983,3.3555397816348176,0.019740366296293933,0.021609677842774976
27,4.067858978209047,5.409185212372727,1.1852598246954058,1.1520921127705634,1.0,1.0,2.82366235455087,4.1930426555343825,0.019645599506740333,0.02135014319438723
28,4.0321099498833375,5.070491495011728,1.1792887410241422,1.1860595418431086,1.0,1.0,2.7943636207922964,3.820575619548685,0.019485862896145335,0.02128544475741779
29,3.9953850529135972,4.680821444917831,1.1672103990345344,1.1578284703226531,1.0,1.0,2.7692951828776344,3.4636610449617926,0.01962649164605323,0.019777310972852544
30,3.956996168984531,4.411498297115921,1.158038800344296,1.2023385481492377,1.0,1.0,2.7406601477827417,3.148071163314304,0.01943240620081786,0.02036287039832727
31,3.9271857506873866,5.235284229874108,1.151408500127581,1.1759384307177259,1.0,1.0,2.7174045241495874,3.9969924824147283,0.019457576392216503,0.020784434972464537
32,3.905151366935738,4.510742883642012,1.1469019915763026,1.178588904408966,1.0,1.0,2.7007474388215207,3.2716564106035837,0.019167310887713618,0.020165862177620456
