Epoch,Train_total_loss,Val_total_loss,Train_commit_loss,Val_commit_loss,Train_codes_usage,Val_codes_usage,Train_recon_loss,Val_recon_loss
1,53.54708226995962,6.647290624560122,0.3013812685896738,0.4554635364692088,1.0,1.0,53.24570086513427,6.191827086234168
2,5.245386991984238,4.400865694033936,0.6536163831761042,0.7256227976543221,1.0,1.0,4.591770607037932,3.675242905883628
3,3.8034698080110196,3.453525103132979,0.7535909251432862,0.7600849473488998,1.0,1.0,3.049878878981158,2.693440156854068
4,3.099808361046921,2.8482509334084853,0.6374613402574594,0.5425110030073551,1.0,1.0,2.4623470210412237,2.3057399265617606
5,2.716847502505515,2.6162448417800532,0.5314459695058866,0.49227248599561996,1.0,1.0,2.1854015351160023,2.123972357137654
6,2.4962788805475706,2.461706780078167,0.4655046310067303,0.42453690217817724,1.0,1.0,2.030774249100257,2.0371698750361973
7,2.3636935156904784,2.3225395462958587,0.42533513696701,0.4106360628272563,1.0,1.0,1.9383583806824911,1.9119034834371322
8,2.2713216284512217,2.3092128345555967,0.39899105098739723,0.4191419716055063,1.0,1.0,1.8723305770940488,1.89007085907925
9,2.201126239871274,2.1707447398426414,0.3784448834649487,0.3624400442983432,1.0,1.0,1.8226813570121274,1.8083046936560836
10,2.1422449821151925,2.1314224465469875,0.3608698981647884,0.3358375208399238,1.0,1.0,1.7813750838717286,1.795584926761317
11,2.0939984952257955,2.159472325157842,0.3466910858497952,0.3507980862917593,1.0,1.0,1.7473074083217472,1.8086742394325475
12,2.050310218000613,2.039995100329519,0.3339237326317503,0.3157059371849048,1.0,1.0,1.7163864864152487,1.7242891631131438
13,2.0094756685126547,1.9672134579675629,0.3214265682204472,0.2918037546222288,1.0,1.0,1.6880490997650808,1.675409702590048
14,1.9736724681562203,1.964350795670321,0.3097915877730693,0.31439333255653523,1.0,1.0,1.6638808808079995,1.6499574653953786
15,1.9464739929597505,1.9875276718119508,0.3016576459346125,0.3205583711737942,1.0,1.0,1.6448163480164508,1.666969300952859
16,1.9179973345497718,1.9614615237700272,0.29378780339467864,0.29902474693914655,1.0,1.0,1.6242095303762047,1.6624367780896905
17,1.893822791143355,1.9287518371120804,0.28667667074622677,0.2955347762345764,1.0,1.0,1.6071461185797216,1.6332170610820604
18,1.8714437621322075,1.861807689369669,0.2817869924535973,0.27031177345273866,1.0,1.0,1.5896567703237503,1.5914959176163235
19,1.8520545986537067,1.8571998915677337,0.2771123039684678,0.278729136856204,1.0,1.0,1.5749422946537686,1.578470756914447
20,1.8367538646319852,1.8631362159753173,0.2743058584103363,0.2713623821987144,1.0,1.0,1.5624480063396624,1.5917738351298234
21,1.8228184241868375,1.826700163617683,0.2706888266765329,0.2575700750068979,1.0,1.0,1.5521295973844236,1.569130089366071
22,1.8072837939546882,1.8463311352724763,0.26861324531853265,0.2726749135014122,1.0,1.0,1.5386705477235183,1.573656221251805
23,1.7961531693102062,1.800075751549339,0.2662823694269345,0.2689098191330526,1.0,1.0,1.5298707989667009,1.5311659336593613
24,1.7832141106962025,1.800454588475172,0.2652343389201504,0.26052158985998963,1.0,1.0,1.5179797710247,1.539932998835474
25,1.7662386681172513,1.7530770097891657,0.2594812990588145,0.2599590262270276,1.0,1.0,1.5067573692315233,1.493117983263171
26,1.75399980399022,1.7617570574709078,0.2568188434567031,0.2628353066278234,1.0,1.0,1.4971809609386963,1.4989217538642279
27,1.7404206457145615,1.788952124785974,0.25483104107073395,0.2651361239308918,1.0,1.0,1.4855896041914427,1.5238160023341838
28,1.7271747371651933,1.7376217733844406,0.2526406504906155,0.24872772213083386,1.0,1.0,1.4745340862457956,1.4888940514581634
29,1.7197585074111048,1.7446473018672424,0.2511327823047716,0.2645626056156541,1.0,1.0,1.4686257248506376,1.480084694300433
30,1.7097785858065677,1.769739228921304,0.24958510216573349,0.24980056526605532,1.0,1.0,1.460193484360716,1.5199386650556748
31,1.7006275230879013,1.701884307982174,0.2484316709033413,0.2588345684118986,1.0,1.0,1.4521958523969842,1.4430497386261678
32,1.6885721314985624,1.7143098626997806,0.24480043875629823,0.2477957748718473,1.0,1.0,1.443771692459032,1.466514086396037
33,1.682117219868784,1.7077731495799837,0.24439634838256563,0.2504277815442402,1.0,1.0,1.4377208705814486,1.457345368492062
34,1.6701251166108544,1.680873880542445,0.24181488357728234,0.24132326918771174,1.0,1.0,1.4283102328762207,1.4395506115120844
35,1.6624334457998164,1.6844179807771724,0.24060558028511286,0.23820536153306426,1.0,1.0,1.4218278650623188,1.4462126188822004
36,1.65428053158893,1.6574466667809733,0.23995045046966204,0.2382283029485781,1.0,1.0,1.4143300809383141,1.4192183642100382
37,1.6473203453431033,1.6284683041486971,0.23997895839725403,0.2323742747747407,1.0,1.0,1.407341386253504,1.3960940282724978
38,1.6381306861307956,1.660403675992738,0.2381652439487144,0.2400322222753714,1.0,1.0,1.399965441717895,1.4203714530092861
39,1.628156377464816,1.6671963742567342,0.23611183040858952,0.2577843813357409,1.0,1.0,1.3920445462970068,1.4094119915363026
40,1.6223557611579251,1.6741542142698858,0.23586788895877261,0.230244833964229,1.0,1.0,1.3864878720850728,1.443909380730505
41,1.614870305486818,1.645629528583418,0.23437816407747858,0.2449146138923095,1.0,1.0,1.380492142223632,1.4007149144236113
42,1.606517812927522,1.6189926248417486,0.23203514061215183,0.24484526324297332,1.0,1.0,1.3744826730037818,1.3741473604029057
43,1.595156198695947,1.6021237604973058,0.22995250893573826,0.23402991761879283,1.0,1.0,1.365203688536803,1.3680938424379294
