Epoch,Train_total_loss,Val_total_loss,Train_commit_loss,Val_commit_loss,Train_codes_usage,Val_codes_usage,Train_recon_loss,Val_recon_loss
1,289.5947262422588,23.063693238915963,0.1597882590218277,0.2593265481867533,1.0,1.0,289.434937671472,22.804366698864268
2,18.71881806309145,16.199667203514476,0.3493024740631691,0.45518349251122764,1.0,1.0,18.369515585421006,15.744483705055373
3,11.247560983348674,7.875707748699088,0.5655288503848512,0.6745239629035514,1.0,1.0,10.682032129454889,7.2011837702492345
4,7.226262719981144,6.73508486249253,0.8126099688072769,0.924847588053223,1.0,1.0,6.413652748341545,5.810237271732866
5,6.428153606251653,6.223500471306451,1.0082522028665735,1.072593649627037,1.0,1.0,5.4199014039830145,5.150906822119998
6,6.047596870908768,5.936455542333778,1.1215886766958387,1.080647349609367,1.0,1.0,4.926008196604667,4.8558081963749595
7,5.790116869786473,5.6575913706198415,1.1686108903497174,1.1601190430435737,1.0,1.0,4.62150598126203,4.497472341360235
8,5.516730449897057,5.45504605757523,1.1496245264692317,1.1570497269741207,1.0,1.0,4.367105926039856,4.297996333936955
9,5.298647630932213,5.274512753693078,1.1228378937828503,1.140955177317703,1.0,1.0,4.175809737117892,4.133557580970031
10,5.134690871963783,5.123529136117937,1.096901982125788,1.0997363707206065,1.0,1.0,4.037788891741945,4.023792763823819
11,5.003615583575389,4.94210119509269,1.0764292820013563,1.0303154682156404,1.0,1.0,3.927186302801372,3.911785724925894
12,4.884776222353374,4.960406815993118,1.053599580304172,1.116212033105123,1.0,1.0,3.831176642127878,3.8441947855944365
13,4.779254960850149,4.7571090435906225,1.0308064421227767,1.0121978154403986,1.0,1.0,3.748448520741468,3.744911222800282
14,4.674553714370022,4.66719696363149,1.0107860633161276,0.9816412045182749,1.0,1.0,3.663767647718049,3.6855557606867273
15,4.595791684284634,4.646681777527113,0.9967992255560574,1.0057749230859145,1.0,1.0,3.5989924544643577,3.64090685204946
16,4.515824528782773,4.51943560311258,0.978503094932975,0.95978485851882,1.0,1.0,3.5373214349197863,3.5596507446567007
17,4.456344236290317,4.4498806294317355,0.9687492839575066,0.9351526042475997,1.0,1.0,3.487594950539006,3.5147280247435524
18,4.396113454666158,4.396782010258692,0.9569343847892352,0.9496460646988849,1.0,1.0,3.439179068507967,3.447135945182164
19,4.337784678341847,4.380535276537838,0.9437784470594168,0.9667079021963424,1.0,1.0,3.3940062342248973,3.4138273810131876
20,4.284964775711833,4.330538788466167,0.9344347758177342,0.9441042737573102,1.0,1.0,3.350529996935896,3.3864345094847956
21,4.234595308711687,4.276745407483142,0.9254211692617461,0.9304766899177366,1.0,1.0,3.309174140315373,3.3462687205865493
22,4.179921346770672,4.1858592614956365,0.9132537179505561,0.8932038386369079,1.0,1.0,3.2666676304408337,3.29265542946748
23,4.12545213949844,4.180041845396177,0.8983597934183123,0.9027139501058061,1.0,1.0,3.2270923453248415,3.2773279010808958
24,4.078045835401843,4.065760385650264,0.8856354258254312,0.8640168186477774,1.0,1.0,3.1924104091358285,3.2017435682612967
25,4.031871084552632,4.093550032773768,0.872686113009609,0.8880385995037074,1.0,1.0,3.159184972801833,3.205511436794728
26,3.9885141271094713,4.06940224480352,0.8610133809109298,0.896583306122229,1.0,1.0,3.1275007432718085,3.1728189346530997
27,3.9492356936430606,4.015254243248493,0.8500808998391646,0.8677731907229237,1.0,1.0,3.0991547940399227,3.147481056301999
28,3.920440178675284,3.9469794250214365,0.8430078039230994,0.8125334744594417,1.0,1.0,3.077432375523206,3.134445953520198
