Epoch,Train_total_loss,Val_total_loss,Train_commit_loss,Val_commit_loss,Train_codes_usage,Val_codes_usage,Train_recon_loss,Val_recon_loss
1,205.34271851562775,20.234404454135593,0.10215300146624084,0.20328681935667361,1.0,1.0,205.24056544449917,20.03111766384169
2,13.762774529401705,9.224416522315085,0.29880297990415516,0.3998935750067045,1.0,1.0,13.463971556177109,8.824522951965976
3,7.91622988349407,7.046319728919798,0.5245593795365995,0.6725948419591063,1.0,1.0,7.391670501219559,6.373724894639431
4,6.651668828039764,6.290702740267438,0.7745561232631033,0.8605087574457292,1.0,1.0,5.877112701173317,5.430193985150507
5,6.135891953013137,5.932153551228573,1.0060355952983169,1.0599188775044435,1.0,1.0,5.129856359429948,4.872234675549404
6,5.858163029742216,5.851338193182457,1.1759477591942582,1.2704729600843936,1.0,1.0,4.68221526702329,4.5808652300769195
7,5.665292484707415,5.631444930023226,1.2798752487335185,1.3129516907956809,1.0,1.0,4.385417234180092,4.31849323859814
8,5.495876150372917,5.554139405646319,1.3292157883503117,1.3948356460744502,1.0,1.0,4.166660363092594,4.159303755543678
9,5.345530077547559,5.344771803621254,1.343050087203194,1.3426668288967047,1.0,1.0,4.002479992547282,4.002104982780932
10,5.209314325920758,5.2176029553760825,1.33698450949401,1.3041326764266872,1.0,1.0,3.872329813814717,3.9134702763058944
11,5.093194813260055,5.111399422980916,1.3282016800537533,1.3074312276799929,1.0,1.0,3.7649931356924515,3.8039681992032333
12,4.989403348223335,5.024724018737406,1.3175509766829934,1.2908514010490812,1.0,1.0,3.67185237515942,3.7338726223459213
13,4.894400802559939,4.9424839326924985,1.3023310467648028,1.27486934014837,1.0,1.0,3.5920697521760574,3.6676145939288194
14,4.815441770374838,4.887163344003583,1.296477997567359,1.2987362438421441,1.0,1.0,3.518963771800431,3.5884270929862225
15,4.728636922403273,4.7889474820436115,1.2876168732406472,1.2887543359301283,1.0,1.0,3.4410200509879,3.500193147749936
16,4.649835302749179,4.680286667540811,1.278785657039288,1.2717456878049824,1.0,1.0,3.3710496450804857,3.408540984015782
17,4.588585934769894,4.661083510961804,1.2722309192105608,1.2766688693287254,1.0,1.0,3.316355013734058,3.3844146459130324
18,4.527354776922224,4.600161721613238,1.2615031992747137,1.2394153755846598,1.0,1.0,3.265851572864033,3.3607463491756033
19,4.46553549419109,4.532937038284673,1.2469845055400886,1.2629484936453348,1.0,1.0,3.218550988336299,3.2699885426252417
20,4.410229267766886,4.466620963377585,1.2339984101755692,1.2278292576891567,1.0,1.0,3.1762308553883996,3.238791712737763
21,4.358972503114275,4.476344193677087,1.2196922801049483,1.2429298170013185,1.0,1.0,3.139280226061941,3.233414384102746
22,4.314054148564747,4.3954658644252245,1.208652095501375,1.2109481163614024,1.0,1.0,3.1054020560530446,3.1845177403221414
23,4.275770921767577,4.319775352256477,1.2000518342698387,1.164044501851957,1.0,1.0,3.0757190887880173,3.1557308532368418
24,4.234055947351103,4.289557232902068,1.1894502577459423,1.1677321604086202,1.0,1.0,3.0446056914304354,3.1218250681505535
25,4.195001556289234,4.267148316221227,1.1772948121130782,1.1630948544052109,1.0,1.0,3.017706742067649,3.1040534592983966
26,4.163841747054328,4.275231692707903,1.1703573297138827,1.1744346832020607,1.0,1.0,2.993484418646461,3.100797013219332
27,4.1329700502448,4.253454341556102,1.1630410911887097,1.1720134057615978,1.0,1.0,2.9699289580962476,3.0814409286192883
28,4.0997915729298136,4.192118953626284,1.1542058551670253,1.1509958826626996,1.0,1.0,2.945585719068803,3.04112307297768
29,4.071996585494488,4.141068098033998,1.1472092465651955,1.1327808161975212,1.0,1.0,2.924787337764893,3.008287275479487
30,4.044329334778166,4.194865132083107,1.1403770996877234,1.1615291537427852,1.0,1.0,2.9039522326987046,3.033335974752714
31,4.02158657909069,4.12560204266243,1.1357122450406096,1.1272427729845298,1.0,1.0,2.8858743329486223,2.998359269552019
32,3.9988937999781737,4.165229083366354,1.131154175717954,1.136822858984644,1.0,1.0,2.8677396255662346,3.0284062260181623
33,3.980607892291221,4.104112600952922,1.128058931659494,1.1245673140225718,1.0,1.0,2.85254896297626,2.9795452944202685
34,3.9611426423192655,4.081693861779089,1.12423976456477,1.1397195487364795,1.0,1.0,2.8369028791077158,2.9419743095808824
35,3.9400481711974744,4.113412932080729,1.118814325902253,1.1230111631949322,1.0,1.0,2.8212338420380507,2.9904017773198226
36,3.922801696007959,4.020306792908762,1.1156762106208389,1.1111370894699943,1.0,1.0,2.807125481343194,2.9091697023687795
37,3.906271704398843,4.066789918615549,1.1128870793387151,1.1196614200487307,1.0,1.0,2.793384621614136,2.947128496804484
38,3.891544734663797,4.004153628283846,1.1094594925893775,1.1098468860074358,1.0,1.0,2.7820852415236903,2.894306744542268
39,3.8747656430337094,4.00627049825763,1.1056106982884462,1.1158086792846165,1.0,1.0,2.769154942652492,2.890461821490633
40,3.858297120492587,3.9606283433585885,1.1022026658278459,1.101591890691578,1.0,1.0,2.756094452886672,2.859036452163487
41,3.84503768112239,3.9949631560062784,1.0996082503478404,1.1135237106174198,1.0,1.0,2.7454294314983656,2.8814394385912854
42,3.832573032303622,3.952880051722622,1.0972697988010889,1.0821605906944718,1.0,1.0,2.7353032334553276,2.870719457251721
43,3.819937716441774,3.954926782072283,1.0942897901269426,1.0909277016283214,1.0,1.0,2.7256479282187813,2.86399907773752
44,3.8085585062204217,3.9317985779380598,1.0924288072046031,1.0945811308172966,1.0,1.0,2.7161296983706786,2.837217448505454
45,3.798163937540467,3.9268041407294105,1.0915209972933957,1.080190877854006,1.0,1.0,2.706642940530304,2.8466132648895006
46,3.786595905217349,3.933181655444716,1.0902510885515082,1.1001717628873766,1.0,1.0,2.6963448168861324,2.8330098953267213
47,3.775374567055526,3.906563864841884,1.0881609921564899,1.0919980937349507,1.0,1.0,2.687213575701527,2.8145657700998856
48,3.7641005431082584,3.8921274292934784,1.0856378826036372,1.085580628046642,1.0,1.0,2.678462659859481,2.806546805149147
49,3.7570686193680687,3.8758834488414533,1.0853262552489953,1.0898927725859404,1.0,1.0,2.67174236235674,2.7859906810389905
