Epoch,Train_total_loss,Val_total_loss,Train_commit_loss,Val_commit_loss,Train_codes_usage,Val_codes_usage,Train_recon_loss,Val_recon_loss
1,250.40976065592378,20.696665728608306,0.11435936782764784,0.20860886158384265,1.0,1.0,250.29540116129857,20.488056881752538
2,14.412681822036614,10.16187321623628,0.3211324934227099,0.43800276838864544,1.0,1.0,14.091549331560307,9.723870451624064
3,8.492816629732046,7.364433716569556,0.5557840533294924,0.6761231644604249,1.0,1.0,7.937032571438122,6.688310551165024
4,6.815626240204606,6.445976696397082,0.7864968442174173,0.8999113307709176,1.0,1.0,6.0291293995433275,5.546065364744998
5,6.177811238053231,5.9933990153239165,0.9805784133728102,1.024398749645056,1.0,1.0,5.197232823185583,4.969000267504136
6,5.831183767872602,5.6637643569374285,1.122824275380329,1.1324601528385247,1.0,1.0,4.708359492744035,4.531304194783711
7,5.569914788731552,5.557130481776365,1.2010497008671603,1.2555177097209782,1.0,1.0,4.368865091294648,4.30161277117422
8,5.366968462937988,5.322064677160921,1.2303808425270895,1.2366378458399707,1.0,1.0,4.1365876196556135,4.085426839629096
9,5.202270517882979,5.1478666403225635,1.23514923453331,1.2124009636538584,1.0,1.0,3.9671212820593884,3.9354656742140257
10,5.0637237791526655,5.083512368650346,1.2291322514776695,1.2495984527604003,1.0,1.0,3.8345915297520325,3.8339139085888485
11,4.939747979799571,4.916091484907688,1.2165442125472499,1.2021993603852381,1.0,1.0,3.723203766622916,3.7138921265365457
12,4.830549352775783,4.835902782780567,1.2017234813701263,1.1825869664974675,1.0,1.0,3.6288258727903475,3.6533158208148153
13,4.73588307864311,4.721182137885089,1.1843440405544534,1.1477441124326955,1.0,1.0,3.5515390317946074,3.5734380308652756
14,4.643655647823652,4.692936716512743,1.1666623549073651,1.155930346521178,1.0,1.0,3.476993295370966,3.5370063759079704
15,4.564676697176135,4.59119777694549,1.1499859044739411,1.1345166030881775,1.0,1.0,3.414690795329959,3.456681173983194
16,4.4939753841195715,4.526195080000848,1.1356094878446212,1.116303097861873,1.0,1.0,3.358365898021549,3.409891983271904
17,4.429005787201391,4.45877160668499,1.1207587988663625,1.1213492896514055,1.0,1.0,3.308246990632356,3.3374223077183918
18,4.371062286426299,4.391825811664053,1.1069897076994213,1.084627204736913,1.0,1.0,3.264072578711142,3.307198606549498
19,4.319420930891128,4.368843619146216,1.0956533239503345,1.0995319750643835,1.0,1.0,3.2237676099462016,3.269311647102976
20,4.271099316217831,4.304044744406985,1.0837311353829493,1.0778201221160928,1.0,1.0,3.1873681842336685,3.2262246238644043
21,4.220792520449053,4.268759817357048,1.0701394807291635,1.0796024706824403,1.0,1.0,3.150653037438297,3.1891573434646427
22,4.182232680076531,4.217215949152188,1.0612779006188875,1.0546331955739539,1.0,1.0,3.120954778529271,3.1625827474100663
23,4.1417851200702955,4.211174374019458,1.0514910552166834,1.0824056547823526,1.0,1.0,3.0902940652312547,3.128768717474771
24,4.105100922687756,4.136012712526976,1.0438535567038667,1.0246978792998205,1.0,1.0,3.0612473663457975,3.111314836248299
25,4.0712824022631455,4.130603639477787,1.0364069572503363,1.0319747331905265,1.0,1.0,3.0348754412521153,3.0986289066649038
26,4.037537364169184,4.078817416395532,1.0274713692091082,1.0082498380979237,1.0,1.0,3.0100659961559453,3.070567576409393
27,4.006757714554526,4.099930676890276,1.019202073231544,1.0445472618216824,1.0,1.0,2.9875556447060334,3.055383419663249
28,3.983250078580951,4.06138170231232,1.017066954889796,1.0338469498890128,1.0,1.0,2.9661831242733547,3.027534753493296
